created_at,Date,Week,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name_1,user_statuses_count,user_time_zone,user_urls,user_verified,month,year
Wed Apr 08 16:23:00 +0000 2020,8-Apr,week 10,,https://twitter.com/CDCgov/status/1248715375656734721/video/1,https://bit.ly/3a5uKZo,1611,1.25E+18,,,,en,,FALSE,1012,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Ask CDC: How long does COVID-19 last on surfaces and in the air? 
Dr. John Brooks, CDC’s Chief Medical Officer for the COVID-19 emergency response, provides an answer. https://t.co/5UNxWX4nnX",https://twitter.com/CDCgov/status/1247922904031023110,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Wed Apr 08 23:40:50 +0000 2020,8-Apr,week 10,,https://twitter.com/CDCgov/status/1248659299095719936/photo/1,https://bit.ly/2ViFflZ,198,1.25E+18,,,,en,,FALSE,116,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","New @WhiteHouse, CDC, &amp; @DHSgov guidance applies to critical employees exposed to confirmed or suspected #COVID19 case, but who do not have symptoms. They should be screened before entering work, monitor for symptoms, wear a cloth face cover, and practice social distancing.",https://twitter.com/CDCgov/status/1248033088321576962,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Wed Apr 08 23:40:49 +0000 2020,8-Apr,week 10,,https://twitter.com/CDCgov/status/1248627057472360448/photo/1,https://bit.ly/3e8hWUq,571,1.25E+18,,,,en,,FALSE,268,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Today, @WhiteHouse, CDC, &amp; @DHSgov provide strategies aimed at helping our most critical workers quickly return to work after potential exposure to #COVID19, provided those workers are symptom-free. https://t.co/23slh3WZrH",https://twitter.com/CDCgov/status/1248033087252041728,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Thu Apr 09 23:33:40 +0000 2020,9-Apr,week 10,,https://twitter.com/CDCgov/status/1248734732449439751/video/1,https://bit.ly/2WdYQ8I,353,1.25E+18,,,,en,,FALSE,174,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NEW: There have been numerous #COVID19 outbreaks on recent cruise ship voyages. @CDCDirector has extended the previous No Sail Order to prevent the spread of COVID-19 among crew onboard. https://t.co/OTWJgCN8wQ https://t.co/sbHX4p907F,https://twitter.com/CDCgov/status/1248393672975998977,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Thu Apr 09 19:40:02 +0000 2020,9-Apr,week 10,,https://twitter.com/CDCgov/status/1249075002907013124/photo/1,https://bit.ly/3e8hWUq,576,1.25E+18,,,,en,,FALSE,419,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Most people who get #COVID19 will get better at home. If you are caring for someone who is sick:
• Have the person stay in a separate room and use a separate bathroom (if possible).
• Check how they are feeling but limit face-to-face contact.
More tips: https://t.co/q1dtcXUKin. https://t.co/ZwinDABQZ4",https://twitter.com/CDCgov/status/1248334879026286592,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Thu Apr 09 17:10:05 +0000 2020,9-Apr,week 10,,https://twitter.com/CDCgov/status/1249018623911436288/video/1,https://bit.ly/2xzcKIq,519,1.25E+18,,,,en,,FALSE,520,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Do you have friends or family who need #COVID19 information in a different language? CDC’s COVID-19 website has options in Spanish, simplified Chinese, Vietnamese, and Korean. Be sure to click the other language tabs here: https://t.co/tt49zOn1hf. https://t.co/5RIhMjOjza",https://twitter.com/CDCgov/status/1248297140209831937,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Thu Apr 09 13:41:06 +0000 2020,9-Apr,week 10,,https://twitter.com/CDCgov/status/1249000259742826496/photo/1,https://twitter.com/Readygov/status/1249371338508206089,0,1.25E+18,,,,en,,FALSE,371,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @CDCDirector: Employers of essential critical workers exposed to #COVID19:
• Take employee’s temperature before work
• Send sick employe…",https://twitter.com/CDCgov/status/1248244549761118209,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Thu Apr 09 16:38:29 +0000 2020,9-Apr,week 10,,https://twitter.com/CDCgov/status/1249050089718456326/photo/1,https://bit.ly/3a5uKZo,0,1.25E+18,,,,en,,FALSE,238,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @CDCDirector: Essential critical workers who have been exposed to #COVID19:
• Stay at home if you are sick
• Take your temperature befor…",https://twitter.com/CDCgov/status/1248289190393102336,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Thu Apr 09 21:11:30 +0000 2020,9-Apr,week 10,,https://twitter.com/CDCgov/status/1249435627797520391/photo/1,http://bit.ly/2WpHh5Z,0,1.25E+18,,,,en,,FALSE,399,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Surgeon_General: .@CDCgov issued new guidance for essential critical workers. Do you fall into this category? Find out what you need to…,https://twitter.com/CDCgov/status/1248357896842293249,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Thu Apr 09 02:16:37 +0000 2020,9-Apr,week 10,,https://twitter.com/CDCgov/status/1249413235851382787/photo/1,https://bit.ly/2xzcKIq,0,1.25E+18,,,,en,,FALSE,198,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CDCDirector: I know it is difficult to change behaviors, but it is remarkable to watch how the American people are practicing #socialdi…",https://twitter.com/CDCgov/status/1248072295236722688,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Thu Apr 09 21:01:02 +0000 2020,9-Apr,week 10,,https://twitter.com/CDCgov/status/1249367429622501377/photo/1,https://bit.ly/3cbQH9G,2003,1.25E+18,,,,en,,FALSE,1795,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Wearing a cloth face covering CORRECTLY can help prevent the spread of #COVID19 to others. When you go out on essential trips, follow these “do’s”. If you have a child, remember those under age 2 should not wear a face covering. See https://t.co/lxWMe4NUBD. https://t.co/0mUIoeA9aS",https://twitter.com/CDCgov/status/1248355263180148736,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Thu Apr 09 21:11:23 +0000 2020,9-Apr,week 10,,https://twitter.com/CDCgov/status/1249789208795000832/photo/1,https://bit.ly/2V9CgvX,0,1.25E+18,,,,en,,FALSE,151,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @HHSGov: Financial insecurity is on the minds of many Americans right now. If you have been impacted by the #COVID19 pandemic, learn mor…",https://twitter.com/CDCgov/status/1248357866307805189,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Thu Apr 09 15:14:04 +0000 2020,9-Apr,week 10,,https://twitter.com/Surgeon_General/status/1249703947503370245/photo/1,https://bit.ly/34cFym6,642,1.25E+18,,,,en,,FALSE,262,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","CDC thanks all the healthcare workers who are fighting #COVID19. For detailed resources to guide you as you keep our communities safe, see: https://t.co/r04841wj05 
#NPHW https://t.co/ZdslcPgPql",https://twitter.com/CDCgov/status/1248267944603287552,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Thu Apr 09 16:01:16 +0000 2020,9-Apr,week 10,,https://twitter.com/CDCgov/status/1249745421787947010/photo/1,https://yhoo.it/343JHJb,482,1.25E+18,,,,en,,FALSE,365,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Make #handwashing a family activity! Explain to children that handwashing can keep them healthy. Be a good role model—if you wash your hands often, your children are more likely to do the same. See more: https://t.co/6830hQUUr4. #COVID19 https://t.co/zw3VSh5ayt",https://twitter.com/CDCgov/status/1248279824893972482,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 10 20:22:02 +0000 2020,10-Apr,week 10,,https://twitter.com/CDCgov/status/1249706406451838976/video/1,http://coronavirus.gov,492,1.25E+18,,,,en,,FALSE,300,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Employers: CDC recommends add’l precautions in workplaces carrying out critical functions to protect workers &amp; communities. An employer’s #COVID19 toolkit should include pre-screening, regular monitoring, wearing masks, social distance, &amp; disinfection. https://t.co/23slh3WZrH https://t.co/7Zfwv4wvrD",https://twitter.com/CDCgov/status/1248707835019563008,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 10 17:47:00 +0000 2020,10-Apr,week 10,,https://twitter.com/CDCgov/status/1249804606978371584/photo/1,https://bit.ly/34zW3cg,1480,1.25E+18,,,,en,,FALSE,1121,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Help stop the domino chain of #COVID19 infection. Stay home. Wash your hands. When out for essential trips, wear a cloth face covering, and keep at least 6 feet of distance between yourself and others. https://t.co/3hfmsY71WY https://t.co/R6CTRrTn24",https://twitter.com/CDCgov/status/1248668818882179072,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 10 12:14:02 +0000 2020,10-Apr,week 10,,https://twitter.com/CDCgov/status/1250076348527177730/video/1,https://bit.ly/3aVQc3g,312,1.25E+18,,,,en,,FALSE,144,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",.@CDCDirector has extended the March 14 cruise ship No Sail Order to prevent the spread of #COVID19 among cruise ship passengers and crew. See the latest update: https://t.co/5IIl009CU8 https://t.co/OX0WzKoiBr,https://twitter.com/CDCgov/status/1248585025018265603,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 10 18:43:00 +0000 2020,10-Apr,week 10,,https://twitter.com/CDCgov/status/1250159901147566081/photo/1,https://bit.ly/3ckQmkW,605,1.25E+18,,,,en,,FALSE,385,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Ask CDC: Will taking anti-inflammatory drugs like ibuprofen worsen symptoms of COVID-19?  
Dr. John Brooks, CDC’s Chief Medical Officer for the COVID-19 emergency response, explains what is known about anti-inflammatory drugs and coronavirus. https://t.co/rADViSTwmL",https://twitter.com/CDCgov/status/1248682911655591936,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 10 19:35:02 +0000 2020,10-Apr,week 10,,https://twitter.com/CDCgov/status/1250128185229893633/video/1,https://bit.ly/3ellgvA,341,1.25E+18,,,,en,,FALSE,237,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","If you are 65 or older, you are at higher risk for getting seriously ill from #coronavirus. Learn how you can take steps to protect yourself and slow the spread at https://t.co/iH2iRfg300. #COVID19 https://t.co/notGR6CtRm",https://twitter.com/CDCgov/status/1248696008495837184,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 10 20:32:17 +0000 2020,10-Apr,week 10,,https://twitter.com/CDCgov/status/1250134486710398978/photo/1,https://bit.ly/3chvCur,0,1.25E+18,,,,en,,FALSE,523,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Surgeon_General: Are you worried that you or a loved one might be experiencing symptoms of #COVID19? Use the new @Apple screening tool…,https://twitter.com/CDCgov/status/1248710415888023552,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 10 20:52:00 +0000 2020,10-Apr,week 10,,https://twitter.com/CDCgov/status/1250108128730939393/photo/1,http://coronavirus.gov,1549,1.25E+18,,,,en,,FALSE,736,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",#DYK? CDC’s recommendation on wearing a cloth face covering may help protect the most vulnerable from #COVID19. Watch @Surgeon_General Jerome Adams make a face covering in a few easy steps. https://t.co/w3ZlMQgCg3,https://twitter.com/CDCgov/status/1248715375656734721,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 10 17:09:10 +0000 2020,10-Apr,week 10,,https://twitter.com/CDCgov/status/1250078876681875458/photo/1,https://bit.ly/2WcxfVF,259,1.25E+18,,,,en,,FALSE,164,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",New @CDCMMWR report highlights geographic differences in COVID-19 cases and deaths in the U.S. Learn more about the factors that are likely contributing to these differences and how communities can use these data to reduce the spread of COVID-19: https://t.co/UaobS2xym4. https://t.co/BITzVKKEjc,https://twitter.com/CDCgov/status/1248659299095719936,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 10 15:01:03 +0000 2020,10-Apr,week 10,,https://twitter.com/CDCgov/status/1250472966196015104/photo/1,https://bit.ly/2yksfEk,317,1.25E+18,,,,en,,FALSE,250,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Is your partner or child sick with #COVID19? Know their doctor’s number. Treat symptoms with lots of fluids &amp; over-the-counter medicines. Make sure they rest. If possible, have them stay in a separate room. Learn more about caring for someone who’s sick: https://t.co/q1dtcXD8TN. https://t.co/dBcULJr3uq",https://twitter.com/CDCgov/status/1248627057472360448,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 10 22:08:55 +0000 2020,10-Apr,week 10,,https://twitter.com/CDCgov/status/1250450098112339970/photo/1,https://bit.ly/39gqyEH,366,1.25E+18,,,,en,,FALSE,261,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",New COVIDView reports hospitalization rates and deaths from #COVID19 are increasing. Indicators that track hospitalizations and deaths usually lag behind indicators that track illness. https://t.co/zP4VYlo0Pb https://t.co/wPTwIVFQF5,https://twitter.com/CDCgov/status/1248734732449439751,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Sat Apr 11 20:41:02 +0000 2020,11-Apr,week 10,,https://twitter.com/CDCgov/status/1250542425120149506/photo/1,https://go.usa.gov/xvxyW,527,1.25E+18,,,,en,,FALSE,300,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Parents: Help your child stay connected with loved ones during #COVID19. Encourage them to call or video chat with friends and family. They can also send pictures, emails, or letters. See more: https://t.co/YIEzPtIDyG. #PhysicalDistance #SocialDistancing https://t.co/HGpkrHPd8A",https://twitter.com/CDCgov/status/1249075002907013124,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Sat Apr 11 16:57:00 +0000 2020,11-Apr,week 10,,https://twitter.com/CDCgov/status/1250534371246968837/photo/1,https://bit.ly/2R9av5m,534,1.25E+18,,,,en,,FALSE,364,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","The CDC network that tracks #COVID19 hospitalization rates shows overall hospitalization rate increasing, w/ rates increasing w/ age. Rates in ppl 65+ are highest at 39 per 100,000 people. Ppl 65+ should take special precautions to prevent COVID-19. https://t.co/hxtYtJokBG https://t.co/NGaD1dgvHK",https://twitter.com/CDCgov/status/1249018623911436288,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Sat Apr 11 15:44:01 +0000 2020,11-Apr,week 10,,https://twitter.com/CDCgov/status/1250525060575739908/photo/1,https://go.usa.gov/xvDVc,2107,1.25E+18,,,,en,,FALSE,687,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Parents: Some schools are currently offering grab-and-go meals at a specific location during #COVID19. Check with your school. For FAQs on schools and #coronavirus, see: https://t.co/YIEzPtIDyG. https://t.co/vT1HBCqGjr",https://twitter.com/CDCgov/status/1249000259742826496,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Sat Apr 11 19:02:02 +0000 2020,11-Apr,week 10,,https://twitter.com/CDCgov/status/1250507685931421705/video/1,,309,1.25E+18,,,,en,,FALSE,152,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Get updates on #COVID19 by listening to your state and local authorities and CDC. Stay informed but avoid too much news on the pandemic. #Takebreaks from the news and social media. https://t.co/Xf3wah2G31 https://t.co/twuuxL0YZn,https://twitter.com/CDCgov/status/1249050089718456326,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Sun Apr 12 19:13:32 +0000 2020,12-Apr,week 10,,https://twitter.com/CDCgov/status/1250460885212160008/photo/1,,521,1.25E+18,,,,en,,FALSE,288,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","While many are staying inside during #COVID19, severe weather is happening across the country. It’s important you know a safe place to shelter &amp; have several ways to receive weather alerts. Follow instructions from your local officials &amp; stay informed with alerts from @NWS. https://t.co/ipEDrgDubJ",https://twitter.com/CDCgov/status/1249415374669479938,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Sun Apr 12 20:34:01 +0000 2020,12-Apr,week 10,,,,1092,1.25E+18,,,,en,,FALSE,627,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Prevent the spread of #COVID19 in your home. If possible, have sick household member:
• stay in a separate room
• use a separate bathroom
• wear a facemask when around others (within the home, in a vehicle, or doctor’s office)
https://t.co/q1dtcXUKin https://t.co/5U1WmRsZz5",https://twitter.com/CDCgov/status/1249435627797520391,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Sun Apr 12 19:05:03 +0000 2020,12-Apr,week 10,,,,207,1.25E+18,,,,en,,FALSE,57,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","When your mom is living with cancer caused by smoking, you worry about doing everything possible to keep her alive. Read Asaad and Leah’s story: https://t.co/82pN3zsQ0d. #CDCTips https://t.co/cao7BLM1WP",https://twitter.com/CDCgov/status/1249413235851382787,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Sun Apr 12 16:03:02 +0000 2020,12-Apr,week 10,,,,743,1.25E+18,,,,en,,FALSE,425,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Be sure to #takebreaks from news and social media about #COVID19. Too much news about the pandemic can be upsetting. When you do need information, get the latest from your local or state health department and CDC. https://t.co/Xf3wah2G31 https://t.co/zYEQ8kaSZv",https://twitter.com/CDCgov/status/1249367429622501377,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Mon Apr 13 19:59:01 +0000 2020,13-Apr,week 11,,,,547,1.25E+18,,,,en,,FALSE,375,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Protect yourself from #COVID19: call-in prescriptions ahead of time and use drive-thru windows, curbside services, mail-order or other delivery services. Read more tips here: https://t.co/WVoza5esmY. https://t.co/mzZ1sMUvVY",https://twitter.com/CDCgov/status/1249789208795000832,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Mon Apr 13 14:23:34 +0000 2020,13-Apr,week 11,,,,0,1.25E+18,,,,en,,FALSE,81,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @CDCDirector: The American people have embraced the #socialdistancing guidance that CDC put out and it will be critical that we continue…,https://twitter.com/CDCgov/status/1249704787320475650,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594659,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
